id,name,type,synonyms
ORPHA:2066,Gamma-aminobutyric acid transaminase deficiency,Disease,
ORPHA:206606,OBSOLETE: Other muscle weakness and/or chronic muscle pain,Disease,
ORPHA:206610,OBSOLETE: Chronic muscular fatigue and/or chronic muscle pain,Disease,
ORPHA:206613,Infectious disease with peripheral neuropathy,Disease,
ORPHA:206616,OBSOLETE: Acquired metabolic neuropathy,Disease,
ORPHA:206619,OBSOLETE: Toxic or/and iatrogenic neuropathy,Disease,
ORPHA:206634,Genetic skeletal muscle disease,Disease,
ORPHA:206638,Acquired skeletal muscle disease,Disease,
ORPHA:206644,Progressive muscular dystrophy,Disease,
ORPHA:206647,Myotonic dystrophy,Disease,
ORPHA:206650,Autosomal dominant distal myopathy,Disease,
ORPHA:206653,Autosomal recessive distal myopathy,Disease,
ORPHA:206656,Non-dystrophic myopathy,Disease,
ORPHA:206659,OBSOLETE: Non-dystrophic myopathy with collagen 6 anomaly,Disease,
ORPHA:206662,Inclusion myopathy,Disease,
ORPHA:2067,GAPO syndrome,Disease,
ORPHA:206701,Bulbospinal muscular atrophy,Disease,
ORPHA:206704,Bulbospinal muscular atrophy of childhood,Disease,
ORPHA:206707,Bulbospinal muscular atrophy of adult,Disease,
ORPHA:206710,Generalized bulbospinal muscular atrophy,Disease,
ORPHA:206713,OBSOLETE: Distal spinal muscular atrophy,Disease,
ORPHA:206724,ZFP57 zinc finger protein,Disease,
ORPHA:2069,Gastrocutaneous syndrome,Disease,
ORPHA:206953,Muscular lipidosis,Disease,
ORPHA:206959,Muscular glycogenosis,Disease,
ORPHA:206966,Mitochondrial myopathy,Disease,
ORPHA:206970,Myotonic syndrome,Disease,
ORPHA:206973,Congenital myotonia,Disease,
ORPHA:206976,Periodic paralysis,Disease,
ORPHA:206979,OBSOLETE: Granulomatous myositis,Disease,
ORPHA:206982,Muscular tumor,Disease,
ORPHA:206985,OBSOLETE: Drug and/or toxic myopathy,Disease,
ORPHA:206988,"Infectious, fungal or parasitic myopathy",Disease,
ORPHA:206991,Viral myositis,Disease,
ORPHA:206994,Bacterial myositis,Disease,
ORPHA:206997,Parasitic myositis,Disease,
ORPHA:207,Crouzon syndrome,Disease,
ORPHA:2070,Eosinophilic gastroenteritis,Disease,
ORPHA:207000,Fungal myositis,Disease,
ORPHA:207003,OBSOLETE: Endocrine myopathy,Disease,
ORPHA:207006,OBSOLETE: Acquired amyloid myopathy,Disease,
ORPHA:207009,OBSOLETE: Acquired rod-body myopathy,Disease,
ORPHA:207012,Spinal muscular atrophy associated with central nervous system anomaly,Disease,
ORPHA:207015,Rare hereditary disease with peripheral neuropathy,Disease,
ORPHA:207018,Rare hereditary metabolic disease with peripheral neuropathy,Disease,
ORPHA:207021,Rare hereditary systemic disease with peripheral neuropathy,Disease,
ORPHA:207025,Rare hereditary neurologic disease with peripheral neuropathy,Disease,
ORPHA:207028,Cerebellar ataxia with peripheral neuropathy,Disease,
ORPHA:207031,OBSOLETE: Rare disease with corpus callosum agenesis associated with peripheral neuropathy,Disease,
ORPHA:207038,Acute and subacute inflammatory demyelinating polyneuropathy,Disease,
ORPHA:207046,Malignant lymphoma with peripheral neuropathy,Disease,
ORPHA:207049,Qualitative or quantitative protein defects in neuromuscular diseases,Disease,
ORPHA:207052,Qualitative or quantitative defects of sarcoglycan,Disease,
ORPHA:207060,Qualitative or quantitative defects of alpha-sarcoglycan,Disease,
ORPHA:207063,Qualitative or quantitative defects of beta-sarcoglycan,Disease,
ORPHA:207067,Qualitative or quantitative defects of gamma-sarcoglycan,Disease,
ORPHA:207070,Qualitative or quantitative defects of delta-sarcoglycan,Disease,
ORPHA:207073,Qualitative or quantitative defects of dysferlin,Disease,
ORPHA:207078,Qualitative or quantitative defects of caveolin-3,Disease,
ORPHA:207085,Qualitative or quantitative defects of dystrophin,Disease,
ORPHA:207090,Qualitative or quantitative defects of collagen 6,Disease,
ORPHA:207094,Laminin subunit alpha 2-related muscular dystrophy,Disease,
ORPHA:207098,Qualitative or quantitative defects of integrin alpha-7,Disease,
ORPHA:207101,Qualitative or quantitative defects of perlecan,Disease,
ORPHA:207104,Qualitative or quantitative defects of calpain,Disease,
ORPHA:207107,Qualitative or quantitative defects of TRIM32,Disease,
ORPHA:207110,Qualitative or quantitative defects of myotubularin,Disease,
ORPHA:207113,Qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan,Disease,
ORPHA:207119,Qualitative or quantitative defects of FKRP,Disease,
ORPHA:207122,Qualitative or quantitative defects of fukutin,Disease,
ORPHA:2072,Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome,Disease,
ORPHA:2073,Narcolepsy type 1,Disease,
ORPHA:2074,Gemignani syndrome,Disease,
ORPHA:2075,Genitopalatocardiac syndrome,Disease,
ORPHA:2076,X-linked intellectual disability-epilepsy syndrome,Disease,
ORPHA:2077,German syndrome,Disease,
ORPHA:2078,Geroderma osteodysplastica,Disease,
ORPHA:2081,Cerebral gigantism-jaw cysts syndrome,Disease,
ORPHA:2083,Prominent glabella-microcephaly-hypogenitalism syndrome,Disease,
ORPHA:208329,solute carrier family 27 member 4,Disease,
ORPHA:208333,phosphodiesterase 6C,Disease,
ORPHA:208342,matrix metallopeptidase 9,Disease,
ORPHA:208345,VRK serine/threonine kinase 1,Disease,
ORPHA:208347,inositol polyphosphate-5-phosphatase E,Disease,
ORPHA:2084,Glaucoma-ectopia lentis-microspherophakia-stiff joints-short stature syndrome,Disease,
ORPHA:208441,Bilateral parasagittal parieto-occipital polymicrogyria,Disease,
ORPHA:208444,Bilateral frontal polymicrogyria,Disease,
ORPHA:208447,Bilateral generalized polymicrogyria,Disease,
ORPHA:2085,Glaucoma-sleep apnea syndrome,Disease,
ORPHA:208508,Autosomal dominant cerebellar ataxia type II,Disease,
ORPHA:208513,Spinocerebellar ataxia type 29,Disease,
ORPHA:208524,Herpetiform pemphigus,Disease,
ORPHA:208593,Genetic hypoparathyroidism,Disease,
ORPHA:208596,Genetic hyperparathyroidism,Disease,
ORPHA:2086,Optic pathway glioma,Disease,
ORPHA:208600,OBSOLETE: Papillary fibroelastoma of the heart,Disease,
ORPHA:208650,NLRP3-associated autoinflammatory disease,Disease,
ORPHA:2087,Glomerulonephritis-sparse hair-telangiectasis syndrome,Disease,
ORPHA:2088,Fanconi-Bickel syndrome,Disease,
ORPHA:2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,Disease,
ORPHA:208974,Chronic acquired demyelinating polyneuropathy,Disease,
ORPHA:208978,Chronic polyradiculoneuropathy,Disease,
ORPHA:208981,OBSOLETE: Polyradiculoneuropathy associated with IgG/IgA/IgM monoclonal gammopathy without known antibodies,Disease,
ORPHA:208984,Acquired sensory ganglionopathy,Disease,
ORPHA:208989,Non-paraneoplastic sensory ganglionopathy,Disease,
ORPHA:208994,OBSOLETE: Other ganglionopathy related to autoimmune diseases,Disease,
ORPHA:208999,Paraneoplastic sensory ganglionopathy,Disease,
ORPHA:209,Cutis laxa,Disease,
ORPHA:2090,GMS syndrome,Disease,
ORPHA:209004,Polyneuropathy associated with IgM monoclonal gammopathy,Disease,
ORPHA:209007,Systemic inflammatory disease associated with an acquired peripheral neuropathy,Disease,
ORPHA:209010,Peripheral neuropathy associated with monoclonal gammopathy,Disease,
ORPHA:209013,Acquired amyloid peripheral neuropathy,Disease,
ORPHA:209016,Hematological disease associated with an acquired peripheral neuropathy,Disease,
ORPHA:209019,Solid tumor associated with an acquired peripheral neuropathy,Disease,
ORPHA:209024,"Qualitative or quantitative defects of protein O-mannose beta1,2N-acetylglucosaminyltransferase",Disease,
ORPHA:209027,Qualitative or quantitative defects of protein glycosyltransferase-like,Disease,
ORPHA:209030,Qualitative or quantitative defects of protein O-mannosyltransferase 1,Disease,
ORPHA:209033,Qualitative or quantitative defects of protein O-mannosyltransferase 2,Disease,
ORPHA:209038,Qualitative or quantitative defects of myofibrillar proteins,Disease,
ORPHA:209041,Qualitative or quantitative defects of desmin,Disease,
ORPHA:209044,Qualitative or quantitative defects of alphaB-cristallin,Disease,
ORPHA:209047,Qualitative or quantitative defects of filamin C,Disease,
ORPHA:209050,Qualitative or quantitative defects of protein ZASP,Disease,
ORPHA:209053,Qualitative or quantitative defects of titin,Disease,
ORPHA:209056,Qualitative or quantitative defects of telethonin,Disease,
ORPHA:209059,Qualitative or quantitative defects of alpha-actin,Disease,
ORPHA:2091,Multinodular goiter-cystic kidney-polydactyly syndrome,Disease,
ORPHA:209182,Qualitative or quantitative defects of nebulin,Disease,
ORPHA:209185,Qualitative or quantitative defects of beta-myosin heavy chain (MYH7),Disease,
ORPHA:209188,Qualitative or quantitative defects of emerin,Disease,
ORPHA:209193,Qualitative or quantitative defects of selenoprotein N1,Disease,
ORPHA:209196,Qualitative or quantitative defects of plectin,Disease,
ORPHA:209199,Qualitative or quantitative defects of protein SERCA1,Disease,
ORPHA:2092,Focal dermal hypoplasia,Disease,
ORPHA:209203,Qualitative or quantitative defects of glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase -,Disease,
ORPHA:209224,Myotilinopathy,Disease,
ORPHA:209271,spectrin repeat containing nuclear envelope protein 2,Disease,
ORPHA:209279,succinate dehydrogenase complex assembly factor 2,Disease,
ORPHA:209285,"dicer 1, ribonuclease III",Disease,
ORPHA:209301,transient receptor potential cation channel subfamily M member 4,Disease,
ORPHA:209314,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",Disease,
ORPHA:209325,cAMP responsive element binding protein 3 like 2,Disease,
ORPHA:209329,cAMP responsive element binding protein 3 like 1,Disease,
ORPHA:209335,Autosomal dominant adult-onset proximal spinal muscular atrophy,Disease,
ORPHA:209341,DYNC1H1-related autosomal dominant childhood-onset proximal spinal muscular atrophy,Disease,
ORPHA:209370,MECP2-related severe neonatal encephalopathy,Disease,
ORPHA:209470,peripherin,Disease,
ORPHA:209474,EPH receptor A2,Disease,
ORPHA:209477,colony stimulating factor 2 receptor subunit alpha,Disease,
ORPHA:209481,growth differentiation factor 6,Disease,
ORPHA:209484,NIMA related kinase 8,Disease,
ORPHA:2095,Gorlin-Chaudhry-Moss syndrome,Disease,
ORPHA:2097,Grant syndrome,Disease,
ORPHA:2098,"Acromesomelic dysplasia, Grebe type",Disease,
ORPHA:209867,Autosomal dominant rhegmatogenous retinal detachment,Disease,
ORPHA:209886,OBSOLETE: Familial juvenile hyperuricemic nephropathy type 1,Disease,
ORPHA:209893,NON RARE IN EUROPE: Congenital isolated thyroxine-binding globulin deficiency,Disease,
ORPHA:2099,OBSOLETE: Grix-Blankenship-Peterson syndrome,Disease,
ORPHA:209902,Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency,Disease,
ORPHA:209905,Brain-lung-thyroid syndrome,Disease,
ORPHA:209908,Isolated childhood apraxia of speech,Disease,
ORPHA:209916,Extraskeletal myxoid chondrosarcoma,Disease,
ORPHA:209919,Idiopathic copper-associated cirrhosis,Disease,
ORPHA:209932,Cone dystrophy with supernormal rod response,Disease,
ORPHA:209943,IRVAN syndrome,Disease,
ORPHA:209951,Autosomal spastic paraplegia type 18,Disease,
ORPHA:209956,Idiopathic uveal effusion syndrome,Disease,
ORPHA:209959,Phacoanaphylactic uveitis,Disease,
ORPHA:209964,Solitary rectal ulcer syndrome,Disease,
ORPHA:209967,Episodic ataxia type 6,Disease,
ORPHA:209970,Episodic ataxia type 7,Disease,
ORPHA:209973,Benign nocturnal alternating hemiplegia of childhood,Disease,
ORPHA:209978,Alternating hemiplegia,Disease,
ORPHA:209981,IRIDA syndrome,Disease,
ORPHA:209989,NON RARE IN EUROPE: Non-papillary transitional cell carcinoma of the bladder,Disease,
ORPHA:210,Cyclosporiasis,Disease,
ORPHA:2101,Grubben-de Cock-Borghgraef syndrome,Disease,
ORPHA:210110,Intermediate osteopetrosis,Disease,
ORPHA:210115,Sterile multifocal osteomyelitis with periostitis and pustulosis,Disease,
ORPHA:210122,Congenital alveolar capillary dysplasia,Disease,
ORPHA:210128,Urocanic aciduria,Disease,
ORPHA:210133,Leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome,Disease,
ORPHA:210136,Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome,Disease,
ORPHA:210141,Inherited congenital spastic tetraplegia,Disease,
ORPHA:210144,"Lethal polymalformative syndrome, Boissel type",Disease,
ORPHA:210159,Adult hepatocellular carcinoma,Disease,
ORPHA:210163,"Congenital lethal myopathy, Compton-North type",Disease,
ORPHA:2102,GTP cyclohydrolase I deficiency,Disease,
ORPHA:210272,Mal de débarquement,Disease,
ORPHA:2103,Guillain-Barré syndrome,Disease,
ORPHA:2104,Dysmorphism-pectus carinatum-joint laxity syndrome,Disease,
ORPHA:210548,Macrocephaly-intellectual disability-autism syndrome,Disease,
ORPHA:210566,Myoclonic dystonia 15,Disease,
ORPHA:210571,Dystonia 16,Disease,
ORPHA:210576,Congenital temporomandibular joint ankylosis,Disease,
ORPHA:210581,Temporomandibular joint anomaly,Disease,
ORPHA:210584,Spindle cell hemangioma,Disease,
ORPHA:210589,Rare infantile hemangioma,Disease,
ORPHA:210592,OBSOLETE: Giant infantile hemangioma,Disease,
ORPHA:2107,Hall-Riggs syndrome,Disease,
ORPHA:2108,Hallermann-Streiff syndrome,Disease,
ORPHA:2109,Hallermann-Streiff-like syndrome,Disease,
ORPHA:211,Familial cylindromatosis,Disease,
ORPHA:2110,Hallux varus-preaxial polysyndactyly syndrome,Disease,
ORPHA:211008,"major histocompatibility complex, class II, DQ beta 1",Disease,
ORPHA:211017,Spinocerebellar ataxia type 30,Disease,
ORPHA:211037,Autosomal dominant proximal spinal muscular atrophy,Disease,
ORPHA:211047,Specific learning disability,Disease,
ORPHA:211053,Specific language disorder,Disease,
ORPHA:211062,Hereditary episodic ataxia,Disease,
ORPHA:211067,Episodic ataxia type 5,Disease,
ORPHA:2111,Cystic hamartoma of lung and kidney,Disease,
ORPHA:2112,OBSOLETE: Follicular hamartoma-alopecia-cystic fibrosis syndrome,Disease,
ORPHA:211237,Rare vascular tumor,Disease,
ORPHA:211240,Genetic vascular anomaly,Disease,
ORPHA:211243,Simple vascular malformation,Disease,
ORPHA:211247,Rare capillary malformation,Disease,
ORPHA:211252,"Slow-flow malformation, venous type",Disease,
ORPHA:211255,"Slow-flow malformation, lymphatic type",Disease,
ORPHA:211266,Fast-flow vascular malformation,Disease,
ORPHA:211277,Complex vascular malformation with associated anomalies,Disease,
ORPHA:2113,Congenital hypothalamic hamartoma syndrome,Disease,
ORPHA:2114,"Hip dysplasia, Beukes type",Disease,
ORPHA:2115,Harrod syndrome,Disease,
ORPHA:2116,Hartnup disease,Disease,
ORPHA:2117,Hartsfield syndrome,Disease,
ORPHA:2118,Hawkinsinuria,Disease,
ORPHA:2119,HEC syndrome,Disease,
ORPHA:212,Cystathioninuria,Disease,
ORPHA:2120,OBSOLETE: Heckenlively syndrome,Disease,
ORPHA:2122,Kaposiform hemangioendothelioma,Disease,
ORPHA:2123,Multifocal infantile hemangioma with extracutenous involvement,Disease,
ORPHA:2124,Cavernous hemangiomas of face-supraumbilical midline raphe syndrome,Disease,
ORPHA:2125,Sacral hemangiomas-multiple congenital abnormalities syndrome,Disease,
ORPHA:212594,prodynorphin,Disease,
ORPHA:2126,Solitary fibrous tumor,Disease,
ORPHA:212604,AFG3 like matrix AAA peptidase subunit 2,Disease,
ORPHA:212610,spinocerebellar ataxia 20,Disease,
ORPHA:212612,spinocerebellar ataxia 25,Disease,
ORPHA:212618,spinocerebellar ataxia 30,Disease,
ORPHA:2128,Isolated hemihyperplasia,Disease,
ORPHA:212878,contactin 1,Disease,
ORPHA:212882,cytochrome P450 family 7 subfamily A member 1,Disease,
ORPHA:212885,forkhead box P2,Disease,
ORPHA:212892,solute carrier family 1 member 3,Disease,
ORPHA:212898,pleckstrin homology and RUN domain containing M1,Disease,
ORPHA:2129,OBSOLETE: Hemihypertrophy-intestinal web-corneal opacity syndrome,Disease,
ORPHA:212902,interleukin 1 receptor antagonist,Disease,
ORPHA:212909,forkhead box F1,Disease,
ORPHA:212917,urocanate hydratase 1,Disease,
ORPHA:212921,adaptor related protein complex 4 subunit mu 1,Disease,
ORPHA:212927,FTO alpha-ketoglutarate dependent dioxygenase,Disease,
ORPHA:213,Cystinosis,Disease,
ORPHA:2130,Non-syndromic hemimelia,Disease,
ORPHA:213048,protein activator of interferon induced protein kinase EIF2AK2,Disease,
ORPHA:2131,Alternating hemiplegia of childhood,Disease,
ORPHA:2132,Hemoglobin C disease,Disease,
ORPHA:2133,Hemoglobin E disease,Disease,
ORPHA:2134,Atypical hemolytic uremic syndrome,Disease,
ORPHA:2135,Cutaneous mastocytosis-deafness-microtia syndrome,Disease,
ORPHA:213500,Rare ovarian cancer,Disease,
ORPHA:213504,Adenocarcinoma of ovary,Disease,
ORPHA:213512,Malignant mixed Müllerian tumor of the ovary,Disease,
ORPHA:213517,OBSOLETE: Familial ovarian cancer,Disease,
ORPHA:213524,Hereditary site-specific ovarian cancer syndrome,Disease,
ORPHA:213528,Rare adenocarcinoma of the breast,Disease,
ORPHA:213531,Metaplastic carcinoma of the breast,Disease,
ORPHA:213557,Salivary gland type cancer of the breast,Disease,
ORPHA:213564,Rare uterine cancer,Disease,
ORPHA:213569,Rare cancer of corpus uteri,Disease,
ORPHA:213574,OBSOLETE: Rare variants of adenocarcinoma of the corpus uteri,Disease,
ORPHA:213589,Malignant mixed epithelial and mesenchymal tumor of corpus uteri,Disease,
ORPHA:2136,Hennekam syndrome,Disease,
ORPHA:213600,Adenosarcoma of the corpus uteri,Disease,
ORPHA:213605,Carcinofibroma of the corpus uteri,Disease,
ORPHA:213610,Carcinosarcoma of the corpus uteri,Disease,
ORPHA:213615,Rhabdomyosarcoma of the corpus uteri,Disease,
ORPHA:213620,Sarcoma of the corpus uteri,Disease,
ORPHA:213625,Leiomyosarcoma of the corpus uteri,Disease,
ORPHA:213630,Primitive neuroectodermal tumor of the corpus uteri,Disease,
ORPHA:2137,Autoimmune hepatitis,Disease,
ORPHA:213711,Endometrial stromal sarcoma,Disease,
ORPHA:213716,Squamous cell carcinoma of the corpus uteri,Disease,
ORPHA:213721,Undifferentiated carcinoma of the corpus uteri,Disease,
ORPHA:213726,Serous carcinoma of the corpus uteri,Disease,
ORPHA:213731,High-grade neuroendocrine carcinoma of the corpus uteri,Disease,
ORPHA:213736,Low-grade neuroendocrine tumor of the corpus uteri,Disease,
ORPHA:213741,OBSOLETE: Adenoid cystic carcinoma of the corpus uteri,Disease,
ORPHA:213746,Transitional cell carcinoma of the corpus uteri,Disease,
ORPHA:213751,Malignant germ cell tumor of the corpus uteri,Disease,
ORPHA:213761,Rare cancer of cervix uteri,Disease,
ORPHA:213767,Squamous cell carcinoma of the cervix uteri,Disease,
ORPHA:213772,Adenocarcinoma of the cervix uteri,Disease,
ORPHA:213777,High-grade neuroendocrine carcinoma of the cervix uteri,Disease,
ORPHA:213782,Malignant mixed epithelial and mesenchymal tumor of cervix uteri,Disease,
ORPHA:213787,Carcinosarcoma of the cervix uteri,Disease,
